"","zipcode","total_support"
"33479","93435",310
"33480","93436",890602.54
"33481","93437",30
"33482","93438",850
"33483","93440",10054.94
"33484","93441",1187.9
"33485","93442",134136.86
"33486","93443",60
"33487","93444",269029.18
"33488","93445",137503.36
"33489","93446",597927.45
"33490","93447",470
"33491","93448",220
"33492","93449",75359.73
"33493","93450",4081.36
"33494","93451",38594.77
"33495","93452",2819.99
"33496","93453",17744.27
"33497","93454",639035.84
"33498","93455",361295.74
"33499","93456",1360
"33500","93457",180
"33501","93458",882474.13
"33502","93460",15192.9
"33503","93461",9069.18
"33504","93463",21242.77
"33505","93465",66610.09
"33506","93475",210
"33507","93483",1490
"33508","93501",368084.86
"33509","93504",270
"33510","93505",708656.64
"33511","93510",51191.97
"33512","93512",1569.99
"33513","93513",8874.99
"33514","93514",64415.73
"33515","93515",0
"33516","93516",81757.6
"33517","93517",600
"33518","93518",11486.32
"33519","93519",150
"33520","93522",1390
"33521","93523",54004.09
"33522","93524",1670
"33523","93526",3281.56
"33524","93527",26203.29
"33525","93528",3829.98
"33526","93529",580
"33527","93530",1300
"33528","93531",1619.99
"33529","93532",17441.79
"33530","93534",2906262.21
"33531","93535",4439196.81
"33532","93536",1592805.17
"33533","93539",4960.5
"33534","93541",450
"33535","93543",449315.11
"33536","93544",17113.98
"33537","93545",20112.76
"33538","93546",5731.97
"33539","93549",1363.97
"33540","93550",4035119.92
"33541","93551",791245.62
"33542","93552",1220188.31
"33543","93553",52498.01
"33544","93554",289.9
"33545","93555",508432.6
"33546","93556",90
"33547","93558",511.49
"33548","93560",662677.05
"33549","93561",371106.71
"33550","93562",32340.96
"33551","93581",750
"33552","93584",418
"33553","93590",1070
"33554","93591",344647.74
"33555","93592",30
"33556","93596",270
"33557","93601",18954.95
"33558","93602",33165.78
"33559","93603",1339.98
"33560","93604",4371.71
"33561","93605",520
"33562","93606",17240.42
"33563","93607",190
"33564","93608",11380.49
"33565","93609",81190.03
"33566","93610",449313.95
"33567","93611",781889
"33568","93612",992773.46
"33569","93613",960
"33570","93614",118524.64
"33571","93615",193914.22
"33572","93616",48943.66
"33573","93618",734924.45
"33574","93619",189646.24
"33575","93620",253088.48
"33576","93621",5759.92
"33577","93622",188020.71
"33578","93623",1140
"33579","93624",5061.82
"33580","93625",144590.86
"33581","93626",13113.53
"33582","93627",2350
"33583","93630",380846.19
"33584","93631",214565.96
"33585","93635",739165.04
"33586","93636",99134.31
"33587","93637",766603.92
"33588","93638",1189137.45
"33589","93639",290
"33590","93640",270991.16
"33591","93641",3829.99
"33592","93643",27811.06
"33593","93644",112999.48
"33594","93645",3459.89
"33595","93646",482543.37
"33596","93647",347739.03
"33597","93648",397201.13
"33598","93649",0
"33599","93650",158282.87
"33600","93651",8818.49
"33601","93652",5442.25
"33602","93653",12071.8
"33603","93654",511655.35
"33604","93656",109668.28
"33605","93657",673391.13
"33606","93660",89501.05
"33607","93662",654828.42
"33608","93664",544
"33609","93665",5244.67
"33610","93666",10146
"33611","93667",22753.06
"33612","93668",10749.96
"33613","93669",2592
"33614","93670",90
"33615","93673",13705.29
"33616","93675",46371.04
"33617","93701",814551.28
"33618","93702",1998867.36
"33619","93703",1528198.83
"33620","93704",747364.8
"33621","93705",1657927.42
"33622","93706",2035543.89
"33623","93710",726064.45
"33624","93711",379371.43
"33625","93712",710
"33626","93718",0
"33627","93720",397011.86
"33628","93721",328419.38
"33629","93722",2087759.87
"33630","93723",154963.12
"33631","93724",3120
"33632","93725",721282.73
"33633","93726",1752761.56
"33634","93727",1995020.96
"33635","93728",846447.92
"33636","93729",50
"33637","93730",44379.38
"33638","93737",44741.6
"33639","93740",490
"33640","93744",100
"33641","93747",820
"33642","93750",250
"33643","93755",880
"33644","93760",90
"33645","93771",299.99
"33646","93772",936
"33647","93774",126
"33648","93777",190
"33649","93778",30
"33650","93779",490
"33651","93786",1224.6
"33652","93794",460
"33653","93901",488171.65
"33654","93902",2310
"33655","93905",931377.05
"33656","93906",772925.04
"33657","93907",214125.52
"33658","93908",32657.96
"33659","93912",2279.99
"33660","93915",280
"33661","93920",1170
"33662","93921",5616.17
"33663","93922",90
"33664","93923",31749.84
"33665","93924",25026.17
"33666","93925",8723.78
"33667","93926",107062.24
"33668","93927",322264.7
"33669","93928",150
"33670","93930",303019.5
"33671","93932",1658.6
"33672","93933",256207.43
"33673","93940",157329.87
"33674","93942",360
"33675","93950",68988.85
"33676","93953",3830.64
"33677","93954",3619.99
"33678","93955",251924.44
"33679","93960",376558.79
"33680","93962",2789.9
"33681","94002",76513.81
"33682","94005",21419.07
"33683","94010",105412.32
"33684","94014",324810.98
"33685","94015",376062.46
"33686","94016",160
"33687","94017",590
"33688","94018",4013.8
"33689","94019",36621.73
"33690","94020",2592.5
"33691","94021",190
"33692","94022",16991.63
"33693","94024",22740.22
"33694","94025",119360.51
"33695","94027",2715.99
"33696","94028",2987.5
"33697","94030",76735.68
"33698","94037",4584.6
"33699","94038",5841.67
"33700","94039",150
"33701","94040",123295.07
"33702","94041",44545.16
"33703","94042",60
"33704","94043",120291.79
"33705","94044",145370.48
"33706","94060",3869.2
"33707","94061",116804.62
"33708","94062",41840.24
"33709","94063",231304.85
"33710","94064",280
"33711","94065",30401.04
"33712","94066",144575.51
"33713","94070",47077.9
"33714","94074",420
"33715","94080",342622.9
"33716","94085",92514.46
"33717","94086",196262.53
"33718","94087",140801.72
"33719","94089",120676.09
"33720","94102",1623506.93
"33721","94103",1151804.55
"33722","94104",16639.48
"33723","94105",126300.43
"33724","94107",352751.26
"33725","94108",298635.67
"33726","94109",794491.21
"33727","94110",618963.43
"33728","94111",68683.95
"33729","94112",954647.71
"33730","94114",147483.07
"33731","94115",430016.89
"33732","94116",344235.84
"33733","94117",224465.43
"33734","94118",219421.45
"33735","94119",450
"33736","94120",370
"33737","94121",294331.89
"33738","94122",413076.12
"33739","94123",53195.98
"33740","94124",968247.57
"33741","94125",430
"33742","94126",220
"33743","94127",74232.27
"33744","94128",760
"33745","94129",16434.88
"33746","94130",59123.29
"33747","94131",123597.77
"33748","94132",294503.75
"33749","94133",514956.71
"33750","94134",737818.58
"33751","94141",1518
"33752","94142",30
"33753","94143",320
"33754","94147",560
"33755","94158",123166.55
"33756","94159",220
"33757","94163",360
"33758","94172",190
"33759","94177",240
"33760","94188",1449.99
"33761","94203",210
"33762","94204",330
"33763","94205",250
"33764","94206",970
"33765","94207",120
"33766","94208",690
"33767","94209",190
"33768","94211",540
"33769","94239",310
"33770","94247",620
"33771","94257",220
"33772","94261",620
"33773","94293",90
"33774","94297",240
"33775","94301",64671.16
"33776","94302",190
"33777","94303",386421.71
"33778","94304",2172.75
"33779","94305",1766.34
"33780","94306",100496.46
"33781","94309",30
"33782","94401",149497.64
"33783","94402",45570.24
"33784","94403",124131.23
"33785","94404",83551.45
"33786","94501",489155.69
"33787","94502",36971.84
"33788","94503",145521.78
"33789","94505",43981.04
"33790","94506",22334.57
"33791","94507",14890.95
"33792","94508",5103.1
"33793","94509",1241671.06
"33794","94510",122408
"33795","94511",21716.35
"33796","94512",520
"33797","94513",268057.17
"33798","94514",5125.59
"33799","94515",28062.32
"33800","94517",28402.62
"33801","94518",173283.22
"33802","94519",140486.42
"33803","94520",455579.56
"33804","94521",227704.55
"33805","94522",1330
"33806","94523",140198.79
"33807","94524",940
"33808","94525",28636.3
"33809","94526",35277.94
"33810","94528",889.95
"33811","94530",118310.78
"33812","94531",405683.96
"33813","94533",991812.84
"33814","94534",142016.67
"33815","94535",4671.88
"33816","94536",352265
"33817","94537",520
"33818","94538",410161.84
"33819","94539",207580.14
"33820","94540",430
"33821","94541",812258.8
"33822","94542",81470.49
"33823","94543",330
"33824","94544",788147.38
"33825","94545",261136.91
"33826","94546",286104.36
"33827","94547",136396.18
"33828","94548",1866.76
"33829","94549",38525.82
"33830","94550",144740.71
"33831","94551",167583.16
"33832","94552",36785.71
"33833","94553",290603.39
"33834","94555",152650.75
"33835","94556",27237.03
"33836","94557",210
"33837","94558",274712.48
"33838","94559",172887.36
"33839","94560",245548.03
"33840","94561",294947.33
"33841","94563",31395.6
"33842","94564",130560.05
"33843","94565",1373128.33
"33844","94566",126837.73
"33845","94567",2509.99
"33846","94568",220532.26
"33847","94569",1342.71
"33848","94571",67389.6
"33849","94572",134071.86
"33850","94574",19714.03
"33851","94575",220
"33852","94576",240
"33853","94577",532377
"33854","94578",605689.38
"33855","94579",226666.37
"33856","94580",251391.84
"33857","94581",150
"33858","94582",125199.31
"33859","94583",74862.15
"33860","94585",289236.02
"33861","94586",1010
"33862","94587",500673.81
"33863","94588",76166.92
"33864","94589",445096.46
"33865","94590",858635.59
"33866","94591",542520.85
"33867","94592",4023.04
"33868","94595",20230.12
"33869","94596",103227.76
"33870","94597",108158.34
"33871","94598",47607.89
"33872","94599",11882.42
"33873","94601",869385.41
"33874","94602",275511.86
"33875","94603",723472.51
"33876","94604",4308
"33877","94605",838949.17
"33878","94606",701702.54
"33879","94607",763593.69
"33880","94608",486977.76
"33881","94609",294832.09
"33882","94610",172639.1
"33883","94611",162075.85
"33884","94612",517290.77
"33885","94613",890
"33886","94614",460
"33887","94615",1100
"33888","94617",60
"33889","94618",32875.22
"33890","94619",251643.54
"33891","94620",680
"33892","94621",927347.3
"33893","94622",0
"33894","94623",650
"33895","94624",460
"33896","94662",950
"33897","94701",1240
"33898","94702",205782.67
"33899","94703",231559.48
"33900","94704",209271.93
"33901","94705",96000.07
"33902","94706",67825.3
"33903","94707",17205.41
"33904","94708",16938.2
"33905","94709",68801.43
"33906","94710",119355.31
"33907","94712",560
"33908","94720",2156.73
"33909","94801",573481.98
"33910","94802",390
"33911","94803",190796.22
"33912","94804",700059.25
"33913","94805",121609.13
"33914","94806",774528.22
"33915","94808",190
"33916","94820",766
"33917","94901",255257.27
"33918","94903",143447.52
"33919","94904",29216.81
"33920","94912",1870
"33921","94914",390
"33922","94915",440
"33923","94920",26935.76
"33924","94922",1230
"33925","94923",4500.74
"33926","94924",1559.98
"33927","94925",24666.42
"33928","94927",370
"33929","94928",296167.03
"33930","94930",42484.53
"33931","94931",62056.87
"33932","94933",5016.29
"33933","94937",1400
"33934","94938",1589.9
"33935","94939",22846.34
"33936","94941",178394.12
"33937","94945",61635.2
"33938","94946",60
"33939","94947",94400.49
"33940","94948",440
"33941","94949",99023.26
"33942","94950",440
"33943","94951",11757.97
"33944","94952",160907.16
"33945","94953",750
"33946","94954",142826.65
"33947","94955",120
"33948","94956",5316.99
"33949","94957",1469.9
"33950","94960",39247.68
"33951","94963",1724.4
"33952","94964",849.51
"33953","94965",105038.51
"33954","94970",475.33
"33955","94971",413
"33956","94972",50
"33957","94973",4080.45
"33958","94977",120
"33959","95001",940
"33960","95002",13535.84
"33961","95003",95132.18
"33962","95004",15312.49
"33963","95005",33746.99
"33964","95006",56694.54
"33965","95007",7368.82
"33966","95008",250796.65
"33967","95010",96855.64
"33968","95011",620
"33969","95012",204020.04
"33970","95013",12920
"33971","95014",133096.1
"33972","95015",580
"33973","95017",2512.45
"33974","95018",39148.8
"33975","95019",161508.8
"33976","95020",898360.13
"33977","95021",740
"33978","95023",561982.58
"33979","95024",220
"33980","95026",90
"33981","95030",19271.38
"33982","95031",90
"33983","95032",68261.62
"33984","95033",15074.3
"33985","95035",505144.54
"33986","95036",1008
"33987","95037",393410.36
"33988","95038",425
"33989","95039",15616.49
"33990","95041",968.3
"33991","95043",431.14
"33992","95044",180
"33993","95045",21839.61
"33994","95046",34248.61
"33995","95050",233199.04
"33996","95051",260924.91
"33997","95052",170
"33998","95053",120
"33999","95054",110084.62
"34000","95055",660
"34001","95056",90
"34002","95060",519729.41
"34003","95061",1210
"34004","95062",280459.25
"34005","95063",1709
"34006","95064",3615
"34007","95065",48983.25
"34008","95066",61674.94
"34009","95067",50
"34010","95070",55286.32
"34011","95073",55622.83
"34012","95075",988.86
"34013","95076",1275792.89
"34014","95077",490
"34015","95101",30
"34016","95103",1576
"34017","95106",310
"34018","95108",510
"34019","95109",620
"34020","95110",204704.59
"34021","95111",1118783.74
"34022","95112",1134936
"34023","95113",68526.91
"34024","95115",870
"34025","95116",768757.59
"34026","95117",277746.74
"34027","95118",194297.78
"34028","95119",53454.52
"34029","95120",77049.59
"34030","95121",503630.96
"34031","95122",895324.69
"34032","95123",482202.78
"34033","95124",175804.17
"34034","95125",616882.3
"34035","95126",379544.41
"34036","95127",658193.87
"34037","95128",279601.94
"34038","95129",160910.26
"34039","95130",61471.18
"34040","95131",257268.67
"34041","95132",341871.22
"34042","95133",402974.7
"34043","95134",107807.35
"34044","95135",82075.01
"34045","95136",366550.25
"34046","95138",126638.05
"34047","95139",33831.54
"34048","95140",989.99
"34049","95148",438518.03
"34050","95150",1100
"34051","95151",1483.08
"34052","95152",199.99
"34053","95153",430
"34054","95154",400
"34055","95155",180
"34056","95156",557
"34057","95157",400
"34058","95158",120
"34059","95159",295
"34060","95160",220
"34061","95161",1040
"34062","95164",185
"34063","95173",190
"34064","95201",7330
"34065","95202",615232.18
"34066","95203",1003115.37
"34067","95204",725963.52
"34068","95205",1246026.42
"34069","95206",1708074.43
"34070","95207",1351882.58
"34071","95208",5145
"34072","95209",668849.62
"34073","95210",1254937.8
"34074","95211",150
"34075","95212",422075.03
"34076","95213",720
"34077","95215",460799.91
"34078","95219",286437.31
"34079","95220",54008.64
"34080","95221",130
"34081","95222",40589.55
"34082","95223",14878.48
"34083","95224",2057.54
"34084","95225",2959.98
"34085","95226",1719.99
"34086","95227",3256.98
"34087","95228",31375.47
"34088","95229",489.9
"34089","95230",3511.47
"34090","95231",50718.17
"34091","95232",1549.8
"34092","95233",714.63
"34093","95234",690
"34094","95236",17554.85
"34095","95237",35742.33
"34096","95240",914570.82
"34097","95241",2210
"34098","95242",216401.88
"34099","95245",16143.62
"34100","95246",7588.67
"34101","95247",21714.97
"34102","95248",3738.02
"34103","95249",62921.87
"34104","95251",3653.32
"34105","95252",89163.4
"34106","95253",1348.55
"34107","95254",2538
"34108","95255",20103.73
"34109","95257",6123.53
"34110","95258",47592.52
"34111","95267",920
"34112","95269",1299
"34113","95301",759210.84
"34114","95303",8070.25
"34115","95304",84035.87
"34116","95305",1770
"34117","95306",9019.99
"34118","95307",1058838.6
"34119","95309",210
"34120","95310",16834.32
"34121","95311",16506.39
"34122","95312",1021.5
"34123","95313",20068.24
